,AppName,TCID,EXEDATE,STATUS
696,COEA,332,11/28/2018,Pass
697,COEA,333,11/29/2018,Pass
698,COEA,334,11/30/2018,Pass
699,COEA,335,12/1/2018,Fail
700,COEA,336,12/2/2018,Pass
701,COEA,337,12/3/2018,Pass
702,COEA,338,12/4/2018,Fail
703,COEA,339,12/5/2018,Fail
704,COEA,340,12/6/2018,Pass
705,COEA,341,12/7/2018,Pass
706,COEA,342,12/8/2018,Pass
707,COEA,343,12/9/2018,Pass
708,COEA,344,12/10/2018,Pass
709,COEA,345,12/11/2018,Pass
710,COEA,346,12/12/2018,Pass
711,COEA,347,12/13/2018,Pass
712,COEA,348,12/14/2018,Pass
713,COEA,349,12/15/2018,Fail
714,COEA,350,12/16/2018,Pass
715,COEA,351,12/17/2018,Fail
716,COEA,352,12/18/2018,Fail
717,COEA,353,12/19/2018,Fail
718,COEA,354,12/20/2018,Pass
719,COEA,355,12/21/2018,Fail
720,COEA,356,12/22/2018,Pass
721,COEA,357,12/23/2018,Pass
722,COEA,358,12/24/2018,Fail
723,COEA,359,12/25/2018,Fail
724,COEA,360,12/26/2018,Fail
725,COEA,361,12/27/2018,Fail
726,COEA,362,12/28/2018,Pass
727,COEA,363,12/29/2018,Pass
728,COEA,364,12/30/2018,Pass
729,COEA,365,12/31/2018,Fail
730,COEP,1,1/1/2018,Fail
731,COEP,2,1/2/2018,Fail
732,COEP,3,1/3/2018,Pass
733,COEP,4,1/4/2018,Fail
734,COEP,5,1/5/2018,Pass
735,COEP,6,1/6/2018,Pass
736,COEP,7,1/7/2018,Pass
737,COEP,8,1/8/2018,Pass
738,COEP,9,1/9/2018,Pass
739,COEP,10,1/10/2018,Pass
740,COEP,11,1/11/2018,Pass
741,COEP,12,1/12/2018,Pass
742,COEP,13,1/13/2018,Fail
743,COEP,14,1/14/2018,Pass
744,COEP,15,1/15/2018,Pass
745,COEP,16,1/16/2018,Pass
746,COEP,17,1/17/2018,Pass
747,COEP,18,1/18/2018,Pass
748,COEP,19,1/19/2018,Pass
749,COEP,20,1/20/2018,Pass
750,COEP,21,1/21/2018,Pass
751,COEP,22,1/22/2018,Pass
752,COEP,23,1/23/2018,Fail
753,COEP,24,1/24/2018,Fail
754,COEP,25,1/25/2018,Fail
755,COEP,26,1/26/2018,Pass
756,COEP,27,1/27/2018,Pass
757,COEP,28,1/28/2018,Fail
758,COEP,29,1/29/2018,Fail
759,COEP,30,1/30/2018,Fail
760,COEP,31,1/31/2018,Pass
761,COEP,32,2/1/2018,Fail
762,COEP,33,2/2/2018,Fail
763,COEP,34,2/3/2018,Fail
764,COEP,35,2/4/2018,Pass
765,COEP,36,2/5/2018,Pass
766,COEP,37,2/6/2018,Fail
767,COEP,38,2/7/2018,Fail
768,COEP,39,2/8/2018,Pass
769,COEP,40,2/9/2018,Pass
770,COEP,41,2/10/2018,Pass
771,COEP,42,2/11/2018,Pass
772,COEP,43,2/12/2018,Fail
773,COEP,44,2/13/2018,Pass
774,COEP,45,2/14/2018,Pass
775,COEP,46,2/15/2018,Pass
776,COEP,47,2/16/2018,Fail
777,COEP,48,2/17/2018,Pass
778,COEP,49,2/18/2018,Fail
779,COEP,50,2/19/2018,Fail
780,COEP,51,2/20/2018,Fail
781,COEP,52,2/21/2018,Fail
782,COEP,53,2/22/2018,Fail
783,COEP,54,2/23/2018,Pass
784,COEP,55,2/24/2018,Pass
785,COEP,56,2/25/2018,Fail
786,COEP,57,2/26/2018,Fail
787,COEP,58,2/27/2018,Fail
788,COEP,59,2/28/2018,Fail
789,COEP,60,3/1/2018,Pass
790,COEP,61,3/2/2018,Pass
791,COEP,62,3/3/2018,Fail
792,COEP,63,3/4/2018,Pass
793,COEP,64,3/5/2018,Fail
794,COEP,65,3/6/2018,Pass
795,COEP,66,3/7/2018,Fail
796,COEP,67,3/8/2018,Fail
797,COEP,68,3/9/2018,Pass
798,COEP,69,3/10/2018,Pass
799,COEP,70,3/11/2018,Pass
800,COEP,71,3/12/2018,Pass
801,COEP,72,3/13/2018,Pass
802,COEP,73,3/14/2018,Pass
803,COEP,74,3/15/2018,Pass
804,COEP,75,3/16/2018,Pass
805,COEP,76,3/17/2018,Pass
806,COEP,77,3/18/2018,Pass
807,COEP,78,3/19/2018,Fail
808,COEP,79,3/20/2018,Fail
809,COEP,80,3/21/2018,Fail
810,COEP,81,3/22/2018,Pass
811,COEP,82,3/23/2018,Pass
812,COEP,83,3/24/2018,Pass
813,COEP,84,3/25/2018,Pass
814,COEP,85,3/26/2018,Fail
815,COEP,86,3/27/2018,Fail
816,COEP,87,3/28/2018,Fail
817,COEP,88,3/29/2018,Pass
818,COEP,89,3/30/2018,Pass
819,COEP,90,3/31/2018,Pass
820,COEP,91,4/1/2018,Pass
821,COEP,92,4/2/2018,Fail
822,COEP,93,4/3/2018,Pass
823,COEP,94,4/4/2018,Fail
824,COEP,95,4/5/2018,Fail
825,COEP,96,4/6/2018,Pass
826,COEP,97,4/7/2018,Pass
827,COEP,98,4/8/2018,Pass
828,COEP,99,4/9/2018,Fail
829,COEP,100,4/10/2018,Fail
830,COEP,101,4/11/2018,Pass
831,COEP,102,4/12/2018,Fail
832,COEP,103,4/13/2018,Pass
833,COEP,104,4/14/2018,Fail
834,COEP,105,4/15/2018,Fail
835,COEP,106,4/16/2018,Pass
836,COEP,107,4/17/2018,Fail
837,COEP,108,4/18/2018,Pass
838,COEP,109,4/19/2018,Fail
839,COEP,110,4/20/2018,Fail
840,COEP,111,4/21/2018,Fail
841,COEP,112,4/22/2018,Pass
842,COEP,113,4/23/2018,Pass
843,COEP,114,4/24/2018,Pass
844,COEP,115,4/25/2018,Fail
845,COEP,116,4/26/2018,Pass
846,COEP,117,4/27/2018,Pass
847,COEP,118,4/28/2018,Fail
848,COEP,119,4/29/2018,Pass
849,COEP,120,4/30/2018,Pass
850,COEP,121,5/1/2018,Pass
851,COEP,122,5/2/2018,Fail
852,COEP,123,5/3/2018,Fail
853,COEP,124,5/4/2018,Pass
854,COEP,125,5/5/2018,Fail
855,COEP,126,5/6/2018,Pass
856,COEP,127,5/7/2018,Fail
857,COEP,128,5/8/2018,Pass
858,COEP,129,5/9/2018,Fail
859,COEP,130,5/10/2018,Pass
860,COEP,131,5/11/2018,Pass
861,COEP,132,5/12/2018,Fail
862,COEP,133,5/13/2018,Fail
863,COEP,134,5/14/2018,Fail
864,COEP,135,5/15/2018,Pass
865,COEP,136,5/16/2018,Fail
866,COEP,137,5/17/2018,Pass
867,COEP,138,5/18/2018,Pass
868,COEP,139,5/19/2018,Fail
869,COEP,140,5/20/2018,Pass
870,COEP,141,5/21/2018,Pass
871,COEP,142,5/22/2018,Fail
872,COEP,143,5/23/2018,Pass
873,COEP,144,5/24/2018,Fail
874,COEP,145,5/25/2018,Pass
875,COEP,146,5/26/2018,Pass
876,COEP,147,5/27/2018,Pass
877,COEP,148,5/28/2018,Pass
878,COEP,149,5/29/2018,Pass
879,COEP,150,5/30/2018,Fail
880,COEP,151,5/31/2018,Pass
881,COEP,152,6/1/2018,Pass
882,COEP,153,6/2/2018,Pass
883,COEP,154,6/3/2018,Pass
884,COEP,155,6/4/2018,Pass
885,COEP,156,6/5/2018,Fail
886,COEP,157,6/6/2018,Fail
887,COEP,158,6/7/2018,Pass
888,COEP,159,6/8/2018,Pass
889,COEP,160,6/9/2018,Pass
890,COEP,161,6/10/2018,Pass
891,COEP,162,6/11/2018,Pass
892,COEP,163,6/12/2018,Pass
893,COEP,164,6/13/2018,Pass
894,COEP,165,6/14/2018,Pass
895,COEP,166,6/15/2018,Pass
896,COEP,167,6/16/2018,Pass
897,COEP,168,6/17/2018,Fail
898,COEP,169,6/18/2018,Fail
899,COEP,170,6/19/2018,Pass
900,COEP,171,6/20/2018,Pass
901,COEP,172,6/21/2018,Fail
902,COEP,173,6/22/2018,Fail
903,COEP,174,6/23/2018,Pass
904,COEP,175,6/24/2018,Fail
905,COEP,176,6/25/2018,Fail
906,COEP,177,6/26/2018,Pass
907,COEP,178,6/27/2018,Pass
908,COEP,179,6/28/2018,Fail
909,COEP,180,6/29/2018,Pass
910,COEP,181,6/30/2018,Fail
911,COEP,182,7/1/2018,Fail
912,COEP,183,7/2/2018,Fail
913,COEP,184,7/3/2018,Fail
914,COEP,185,7/4/2018,Fail
915,COEP,186,7/5/2018,Fail
916,COEP,187,7/6/2018,Fail
917,COEP,188,7/7/2018,Pass
918,COEP,189,7/8/2018,Pass
919,COEP,190,7/9/2018,Fail
920,COEP,191,7/10/2018,Pass
921,COEP,192,7/11/2018,Pass
922,COEP,193,7/12/2018,Pass
923,COEP,194,7/13/2018,Fail
924,COEP,195,7/14/2018,Fail
925,COEP,196,7/15/2018,Fail
926,COEP,197,7/16/2018,Pass
927,COEP,198,7/17/2018,Pass
928,COEP,199,7/18/2018,Fail
929,COEP,200,7/19/2018,Fail
930,COEP,201,7/20/2018,Fail
931,COEP,202,7/21/2018,Fail
932,COEP,203,7/22/2018,Pass
933,COEP,204,7/23/2018,Pass
934,COEP,205,7/24/2018,Fail
935,COEP,206,7/25/2018,Fail
936,COEP,207,7/26/2018,Pass
937,COEP,208,7/27/2018,Fail
938,COEP,209,7/28/2018,Fail
939,COEP,210,7/29/2018,Pass
940,COEP,211,7/30/2018,Pass
941,COEP,212,7/31/2018,Fail
942,COEP,213,8/1/2018,Pass
943,COEP,214,8/2/2018,Fail
944,COEP,215,8/3/2018,Pass
945,COEP,216,8/4/2018,Fail
946,COEP,217,8/5/2018,Fail
947,COEP,218,8/6/2018,Pass
948,COEP,219,8/7/2018,Fail
949,COEP,220,8/8/2018,Fail
950,COEP,221,8/9/2018,Fail
951,COEP,222,8/10/2018,Pass
952,COEP,223,8/11/2018,Fail
953,COEP,224,8/12/2018,Pass
954,COEP,225,8/13/2018,Pass
955,COEP,226,8/14/2018,Pass
956,COEP,227,8/15/2018,Fail
957,COEP,228,8/16/2018,Pass
958,COEP,229,8/17/2018,Pass
959,COEP,230,8/18/2018,Fail
960,COEP,231,8/19/2018,Fail
961,COEP,232,8/20/2018,Fail
962,COEP,233,8/21/2018,Pass
963,COEP,234,8/22/2018,Fail
964,COEP,235,8/23/2018,Fail
965,COEP,236,8/24/2018,Pass
966,COEP,237,8/25/2018,Pass
967,COEP,238,8/26/2018,Pass
968,COEP,239,8/27/2018,Fail
969,COEP,240,8/28/2018,Pass
970,COEP,241,8/29/2018,Pass
971,COEP,242,8/30/2018,Fail
972,COEP,243,8/31/2018,Pass
973,COEP,244,9/1/2018,Pass
974,COEP,245,9/2/2018,Fail
975,COEP,246,9/3/2018,Fail
976,COEP,247,9/4/2018,Pass
977,COEP,248,9/5/2018,Pass
978,COEP,249,9/6/2018,Fail
979,COEP,250,9/7/2018,Fail
980,COEP,251,9/8/2018,Fail
981,COEP,252,9/9/2018,Pass
982,COEP,253,9/10/2018,Fail
983,COEP,254,9/11/2018,Pass
984,COEP,255,9/12/2018,Pass
985,COEP,256,9/13/2018,Pass
986,COEP,257,9/14/2018,Fail
987,COEP,258,9/15/2018,Pass
988,COEP,259,9/16/2018,Pass
989,COEP,260,9/17/2018,Fail
990,COEP,261,9/18/2018,Pass
991,COEP,262,9/19/2018,Pass
992,COEP,263,9/20/2018,Pass
993,COEP,264,9/21/2018,Pass
994,COEP,265,9/22/2018,Fail
995,COEP,266,9/23/2018,Pass
996,COEP,267,9/24/2018,Pass
997,COEP,268,9/25/2018,Fail
998,COEP,269,9/26/2018,Pass
999,COEP,270,9/27/2018,Pass
1000,COEP,271,9/28/2018,Pass
1001,COEP,272,9/29/2018,Pass
1002,COEP,273,9/30/2018,Pass
1003,COEP,274,10/1/2018,Pass
1004,COEP,275,10/2/2018,Pass
1005,COEP,276,10/3/2018,Fail
1006,COEP,277,10/4/2018,Pass
1007,COEP,278,10/5/2018,Pass
1008,COEP,279,10/6/2018,Pass
1009,COEP,280,10/7/2018,Pass
1010,COEP,281,10/8/2018,Pass
1011,COEP,282,10/9/2018,Pass
1012,COEP,283,10/10/2018,Fail
1013,COEP,284,10/11/2018,Pass
1014,COEP,285,10/12/2018,Fail
1015,COEP,286,10/13/2018,Pass
1016,COEP,287,10/14/2018,Fail
1017,COEP,288,10/15/2018,Pass
1018,COEP,289,10/16/2018,Fail
1019,COEP,290,10/17/2018,Fail
1020,COEP,291,10/18/2018,Pass
1021,COEP,292,10/19/2018,Fail
1022,COEP,293,10/20/2018,Fail
1023,COEP,294,10/21/2018,Fail
1024,COEP,295,10/22/2018,Pass
1025,COEP,296,10/23/2018,Pass
1026,COEP,297,10/24/2018,Fail
1027,COEP,298,10/25/2018,Pass
1028,COEP,299,10/26/2018,Pass
1029,COEP,300,10/27/2018,Pass
1030,COEP,301,10/28/2018,Pass
1031,COEP,302,10/29/2018,Fail
1032,COEP,303,10/30/2018,Fail
1033,COEP,304,10/31/2018,Fail
1034,COEP,305,11/1/2018,Pass
1035,COEP,306,11/2/2018,Fail
1036,COEP,307,11/3/2018,Pass
1037,COEP,308,11/4/2018,Fail
1038,COEP,309,11/5/2018,Fail
1039,COEP,310,11/6/2018,Pass
1040,COEP,311,11/7/2018,Fail
1041,COEP,312,11/8/2018,Pass
1042,COEP,313,11/9/2018,Fail
1043,COEP,314,11/10/2018,Pass
1044,COEP,315,11/11/2018,Fail
1045,COEP,316,11/12/2018,Fail
1046,COEP,317,11/13/2018,Fail
1047,COEP,318,11/14/2018,Fail
1048,COEP,319,11/15/2018,Pass
1049,COEP,320,11/16/2018,Fail
1050,COEP,321,11/17/2018,Fail
1051,COEP,322,11/18/2018,Pass
1052,COEP,323,11/19/2018,Fail
1053,COEP,324,11/20/2018,Fail
1054,COEP,325,11/21/2018,Fail
1055,COEP,326,11/22/2018,Fail
1056,COEP,327,11/23/2018,Fail
1057,COEP,328,11/24/2018,Pass
1058,COEP,329,11/25/2018,Pass
1059,COEP,330,11/26/2018,Fail
1060,COEP,331,11/27/2018,Pass
1061,COEP,332,11/28/2018,Pass
1062,COEP,333,11/29/2018,Pass
1063,COEP,334,11/30/2018,Fail
1064,COEP,335,12/1/2018,Fail
1065,COEP,336,12/2/2018,Pass
1066,COEP,337,12/3/2018,Pass
1067,COEP,338,12/4/2018,Fail
1068,COEP,339,12/5/2018,Pass
1069,COEP,340,12/6/2018,Pass
1070,COEP,341,12/7/2018,Pass
1071,COEP,342,12/8/2018,Fail
1072,COEP,343,12/9/2018,Pass
1073,COEP,344,12/10/2018,Pass
1074,COEP,345,12/11/2018,Fail
1075,COEP,346,12/12/2018,Pass
1076,COEP,347,12/13/2018,Fail
1077,COEP,348,12/14/2018,Pass
1078,COEP,349,12/15/2018,Pass
1079,COEP,350,12/16/2018,Pass
1080,COEP,351,12/17/2018,Pass
1081,COEP,352,12/18/2018,Pass
1082,COEP,353,12/19/2018,Fail
1083,COEP,354,12/20/2018,Pass
1084,COEP,355,12/21/2018,Pass
1085,COEP,356,12/22/2018,Pass
1086,COEP,357,12/23/2018,Fail
1087,COEP,358,12/24/2018,Pass
1088,COEP,359,12/25/2018,Fail
1089,COEP,360,12/26/2018,Pass
1090,COEP,361,12/27/2018,Pass
1091,COEP,362,12/28/2018,Pass
1092,COEP,363,12/29/2018,Fail
1093,COEP,364,12/30/2018,Fail
1094,COEP,365,12/31/2018,Pass
1095,DNM,1,1/1/2018,Fail
1096,DNM,2,1/2/2018,Fail
1097,DNM,3,1/3/2018,Fail
1098,DNM,4,1/4/2018,Fail
1099,DNM,5,1/5/2018,Fail
1100,DNM,6,1/6/2018,Pass
1101,DNM,7,1/7/2018,Fail
1102,DNM,8,1/8/2018,Pass
1103,DNM,9,1/9/2018,Fail
1104,DNM,10,1/10/2018,Pass
1105,DNM,11,1/11/2018,Fail
1106,DNM,12,1/12/2018,Pass
1107,DNM,13,1/13/2018,Pass
1108,DNM,14,1/14/2018,Fail
1109,DNM,15,1/15/2018,Fail
1110,DNM,16,1/16/2018,Fail
1111,DNM,17,1/17/2018,Pass
1112,DNM,18,1/18/2018,Fail
1113,DNM,19,1/19/2018,Fail
1114,DNM,20,1/20/2018,Pass
1115,DNM,21,1/21/2018,Pass
1116,DNM,22,1/22/2018,Fail
1117,DNM,23,1/23/2018,Pass
1118,DNM,24,1/24/2018,Pass
1119,DNM,25,1/25/2018,Pass
1120,DNM,26,1/26/2018,Fail
1121,DNM,27,1/27/2018,Pass
1122,DNM,28,1/28/2018,Fail
1123,DNM,29,1/29/2018,Pass
1124,DNM,30,1/30/2018,Fail
1125,DNM,31,1/31/2018,Fail
1126,DNM,32,2/1/2018,Pass
1127,DNM,33,2/2/2018,Pass
1128,DNM,34,2/3/2018,Fail
1129,DNM,35,2/4/2018,Fail
1130,DNM,36,2/5/2018,Fail
1131,DNM,37,2/6/2018,Fail
1132,DNM,38,2/7/2018,Pass
1133,DNM,39,2/8/2018,Pass
1134,DNM,40,2/9/2018,Pass
1135,DNM,41,2/10/2018,Fail
1136,DNM,42,2/11/2018,Pass
1137,DNM,43,2/12/2018,Fail
1138,DNM,44,2/13/2018,Pass
1139,DNM,45,2/14/2018,Fail
1140,DNM,46,2/15/2018,Pass
1141,DNM,47,2/16/2018,Fail
1142,DNM,48,2/17/2018,Pass
1143,DNM,49,2/18/2018,Pass
1144,DNM,50,2/19/2018,Fail
1145,DNM,51,2/20/2018,Pass
1146,DNM,52,2/21/2018,Pass
1147,DNM,53,2/22/2018,Fail
1148,DNM,54,2/23/2018,Pass
1149,DNM,55,2/24/2018,Pass
1150,DNM,56,2/25/2018,Fail
1151,DNM,57,2/26/2018,Pass
1152,DNM,58,2/27/2018,Pass
1153,DNM,59,2/28/2018,Fail
1154,DNM,60,3/1/2018,Pass
1155,DNM,61,3/2/2018,Fail
1156,DNM,62,3/3/2018,Fail
1157,DNM,63,3/4/2018,Pass
1158,DNM,64,3/5/2018,Pass
1159,DNM,65,3/6/2018,Pass
1160,DNM,66,3/7/2018,Pass
1161,DNM,67,3/8/2018,Fail
1162,DNM,68,3/9/2018,Pass
1163,DNM,69,3/10/2018,Pass
1164,DNM,70,3/11/2018,Pass
1165,DNM,71,3/12/2018,Pass
1166,DNM,72,3/13/2018,Fail
1167,DNM,73,3/14/2018,Pass
1168,DNM,74,3/15/2018,Pass
1169,DNM,75,3/16/2018,Pass
1170,DNM,76,3/17/2018,Pass
1171,DNM,77,3/18/2018,Pass
1172,DNM,78,3/19/2018,Pass
1173,DNM,79,3/20/2018,Pass
1174,DNM,80,3/21/2018,Fail
1175,DNM,81,3/22/2018,Fail
1176,DNM,82,3/23/2018,Pass
1177,DNM,83,3/24/2018,Pass
1178,DNM,84,3/25/2018,Pass
1179,DNM,85,3/26/2018,Fail
1180,DNM,86,3/27/2018,Pass
1181,DNM,87,3/28/2018,Fail
1182,DNM,88,3/29/2018,Fail
1183,DNM,89,3/30/2018,Fail
1184,DNM,90,3/31/2018,Pass
1185,DNM,91,4/1/2018,Fail
1186,DNM,92,4/2/2018,Fail
1187,DNM,93,4/3/2018,Pass
1188,DNM,94,4/4/2018,Pass
1189,DNM,95,4/5/2018,Fail
1190,DNM,96,4/6/2018,Fail
1191,DNM,97,4/7/2018,Fail
1192,DNM,98,4/8/2018,Fail
1193,DNM,99,4/9/2018,Fail
1194,DNM,100,4/10/2018,Pass
1195,DNM,101,4/11/2018,Fail
1196,DNM,102,4/12/2018,Fail
1197,DNM,103,4/13/2018,Pass
1198,DNM,104,4/14/2018,Pass
1199,DNM,105,4/15/2018,Pass
1200,DNM,106,4/16/2018,Pass
1201,DNM,107,4/17/2018,Fail
1202,DNM,108,4/18/2018,Pass
1203,DNM,109,4/19/2018,Fail
1204,DNM,110,4/20/2018,Pass
1205,DNM,111,4/21/2018,Fail
1206,DNM,112,4/22/2018,Fail
1207,DNM,113,4/23/2018,Pass
1208,DNM,114,4/24/2018,Pass
1209,DNM,115,4/25/2018,Pass
1210,DNM,116,4/26/2018,Pass
1211,DNM,117,4/27/2018,Pass
1212,DNM,118,4/28/2018,Pass
1213,DNM,119,4/29/2018,Pass
1214,DNM,120,4/30/2018,Pass
1215,DNM,121,5/1/2018,Pass
1216,DNM,122,5/2/2018,Fail
1217,DNM,123,5/3/2018,Fail
1218,DNM,124,5/4/2018,Pass
1219,DNM,125,5/5/2018,Pass
1220,DNM,126,5/6/2018,Pass
1221,DNM,127,5/7/2018,Fail
1222,DNM,128,5/8/2018,Pass
1223,DNM,129,5/9/2018,Pass
1224,DNM,130,5/10/2018,Pass
1225,DNM,131,5/11/2018,Pass
1226,DNM,132,5/12/2018,Fail
1227,DNM,133,5/13/2018,Fail
1228,DNM,134,5/14/2018,Pass
1229,DNM,135,5/15/2018,Pass
1230,DNM,136,5/16/2018,Fail
1231,DNM,137,5/17/2018,Pass
1232,DNM,138,5/18/2018,Pass
1233,DNM,139,5/19/2018,Pass
1234,DNM,140,5/20/2018,Fail
1235,DNM,141,5/21/2018,Pass
1236,DNM,142,5/22/2018,Pass
1237,DNM,143,5/23/2018,Pass
1238,DNM,144,5/24/2018,Pass
1239,DNM,145,5/25/2018,Pass
1240,DNM,146,5/26/2018,Pass
1241,DNM,147,5/27/2018,Pass
1242,DNM,148,5/28/2018,Pass
1243,DNM,149,5/29/2018,Pass
1244,DNM,150,5/30/2018,Pass
1245,DNM,151,5/31/2018,Fail
1246,DNM,152,6/1/2018,Pass
1247,DNM,153,6/2/2018,Fail
1248,DNM,154,6/3/2018,Fail
1249,DNM,155,6/4/2018,Pass
1250,DNM,156,6/5/2018,Fail
1251,DNM,157,6/6/2018,Pass
1252,DNM,158,6/7/2018,Fail
1253,DNM,159,6/8/2018,Pass
1254,DNM,160,6/9/2018,Fail
1255,DNM,161,6/10/2018,Pass
1256,DNM,162,6/11/2018,Fail
1257,DNM,163,6/12/2018,Fail
1258,DNM,164,6/13/2018,Pass
1259,DNM,165,6/14/2018,Fail
1260,DNM,166,6/15/2018,Fail
1261,DNM,167,6/16/2018,Pass
1262,DNM,168,6/17/2018,Pass
1263,DNM,169,6/18/2018,Pass
1264,DNM,170,6/19/2018,Pass
1265,DNM,171,6/20/2018,Fail
1266,DNM,172,6/21/2018,Pass
1267,DNM,173,6/22/2018,Fail
1268,DNM,174,6/23/2018,Pass
1269,DNM,175,6/24/2018,Pass
1270,DNM,176,6/25/2018,Pass
1271,DNM,177,6/26/2018,Pass
1272,DNM,178,6/27/2018,Pass
1273,DNM,179,6/28/2018,Pass
1274,DNM,180,6/29/2018,Pass
1275,DNM,181,6/30/2018,Fail
1276,DNM,182,7/1/2018,Pass
1277,DNM,183,7/2/2018,Pass
1278,DNM,184,7/3/2018,Pass
1279,DNM,185,7/4/2018,Fail
1280,DNM,186,7/5/2018,Pass
1281,DNM,187,7/6/2018,Fail
1282,DNM,188,7/7/2018,Pass
1283,DNM,189,7/8/2018,Pass
1284,DNM,190,7/9/2018,Pass
1285,DNM,191,7/10/2018,Fail
1286,DNM,192,7/11/2018,Fail
1287,DNM,193,7/12/2018,Fail
1288,DNM,194,7/13/2018,Pass
1289,DNM,195,7/14/2018,Fail
1290,DNM,196,7/15/2018,Fail
1291,DNM,197,7/16/2018,Pass
1292,DNM,198,7/17/2018,Pass
1293,DNM,199,7/18/2018,Pass
1294,DNM,200,7/19/2018,Pass
1295,DNM,201,7/20/2018,Pass
1296,DNM,202,7/21/2018,Pass
1297,DNM,203,7/22/2018,Fail
1298,DNM,204,7/23/2018,Fail
1299,DNM,205,7/24/2018,Pass
1300,DNM,206,7/25/2018,Pass
1301,DNM,207,7/26/2018,Pass
1302,DNM,208,7/27/2018,Fail
1303,DNM,209,7/28/2018,Pass
1304,DNM,210,7/29/2018,Fail
1305,DNM,211,7/30/2018,Pass
1306,DNM,212,7/31/2018,Pass
1307,DNM,213,8/1/2018,Fail
1308,DNM,214,8/2/2018,Fail
1309,DNM,215,8/3/2018,Pass
1310,DNM,216,8/4/2018,Fail
1311,DNM,217,8/5/2018,Pass
1312,DNM,218,8/6/2018,Fail
1313,DNM,219,8/7/2018,Pass
1314,DNM,220,8/8/2018,Fail
1315,DNM,221,8/9/2018,Pass
1316,DNM,222,8/10/2018,Pass
1317,DNM,223,8/11/2018,Fail
1318,DNM,224,8/12/2018,Pass
1319,DNM,225,8/13/2018,Pass
1320,DNM,226,8/14/2018,Pass
1321,DNM,227,8/15/2018,Pass
1322,DNM,228,8/16/2018,Pass
1323,DNM,229,8/17/2018,Pass
1324,DNM,230,8/18/2018,Pass
1325,DNM,231,8/19/2018,Fail
1326,DNM,232,8/20/2018,Fail
1327,DNM,233,8/21/2018,Pass
1328,DNM,234,8/22/2018,Fail
1329,DNM,235,8/23/2018,Pass
1330,DNM,236,8/24/2018,Fail
1331,DNM,237,8/25/2018,Pass
1332,DNM,238,8/26/2018,Fail
1333,DNM,239,8/27/2018,Pass
1334,DNM,240,8/28/2018,Fail
1335,DNM,241,8/29/2018,Pass
1336,DNM,242,8/30/2018,Pass
1337,DNM,243,8/31/2018,Pass
1338,DNM,244,9/1/2018,Fail
1339,DNM,245,9/2/2018,Pass
1340,DNM,246,9/3/2018,Fail
1341,DNM,247,9/4/2018,Fail
1342,DNM,248,9/5/2018,Pass
1343,DNM,249,9/6/2018,Pass
1344,DNM,250,9/7/2018,Fail
1345,DNM,251,9/8/2018,Pass
1346,DNM,252,9/9/2018,Fail
1347,DNM,253,9/10/2018,Fail
1348,DNM,254,9/11/2018,Pass
1349,DNM,255,9/12/2018,Fail
1350,DNM,256,9/13/2018,Pass
1351,DNM,257,9/14/2018,Pass
1352,DNM,258,9/15/2018,Pass
1353,DNM,259,9/16/2018,Fail
1354,DNM,260,9/17/2018,Fail
1355,DNM,261,9/18/2018,Pass
1356,DNM,262,9/19/2018,Pass
1357,DNM,263,9/20/2018,Pass
1358,DNM,264,9/21/2018,Fail
1359,DNM,265,9/22/2018,Pass
1360,DNM,266,9/23/2018,Fail
1361,DNM,267,9/24/2018,Pass
1362,DNM,268,9/25/2018,Fail
1363,DNM,269,9/26/2018,Fail
1364,DNM,270,9/27/2018,Pass
1365,DNM,271,9/28/2018,Fail
1366,DNM,272,9/29/2018,Pass
1367,DNM,273,9/30/2018,Fail
1368,DNM,274,10/1/2018,Pass
1369,DNM,275,10/2/2018,Pass
1370,DNM,276,10/3/2018,Pass
1371,DNM,277,10/4/2018,Pass
1372,DNM,278,10/5/2018,Fail
1373,DNM,279,10/6/2018,Fail
1374,DNM,280,10/7/2018,Pass
1375,DNM,281,10/8/2018,Pass
1376,DNM,282,10/9/2018,Pass
1377,DNM,283,10/10/2018,Pass
1378,DNM,284,10/11/2018,Pass
1379,DNM,285,10/12/2018,Fail
1380,DNM,286,10/13/2018,Pass
1381,DNM,287,10/14/2018,Fail
1382,DNM,288,10/15/2018,Fail
1383,DNM,289,10/16/2018,Pass
1384,DNM,290,10/17/2018,Fail
1385,DNM,291,10/18/2018,Pass
1386,DNM,292,10/19/2018,Fail
1387,DNM,293,10/20/2018,Pass
1388,DNM,294,10/21/2018,Pass
1389,DNM,295,10/22/2018,Pass
1390,DNM,296,10/23/2018,Pass
1391,DNM,297,10/24/2018,Fail
1392,DNM,298,10/25/2018,Fail
1393,DNM,299,10/26/2018,Pass
1394,DNM,300,10/27/2018,Pass
1395,DNM,301,10/28/2018,Pass
1396,DNM,302,10/29/2018,Pass
1397,DNM,303,10/30/2018,Fail
1398,DNM,304,10/31/2018,Fail
1399,DNM,305,11/1/2018,Pass
1400,DNM,306,11/2/2018,Fail
1401,DNM,307,11/3/2018,Fail
1402,DNM,308,11/4/2018,Fail
1403,DNM,309,11/5/2018,Fail
1404,DNM,310,11/6/2018,Pass
1405,DNM,311,11/7/2018,Pass
1406,DNM,312,11/8/2018,Pass
1407,DNM,313,11/9/2018,Fail
1408,DNM,314,11/10/2018,Pass
1409,DNM,315,11/11/2018,Fail
