,AppName,TCID,EXEDATE,Status
679,VPlan,314,11/9/2016,Fail
680,VPlan,315,11/10/2016,Pass
681,VPlan,316,11/11/2016,Pass
682,VPlan,317,11/12/2016,Fail
683,VPlan,318,11/13/2016,Fail
684,VPlan,319,11/14/2016,Fail
685,VPlan,320,11/15/2016,Fail
686,VPlan,321,11/16/2016,Fail
687,VPlan,322,11/17/2016,Pass
688,VPlan,323,11/18/2016,Pass
689,VPlan,324,11/19/2016,Pass
690,VPlan,325,11/20/2016,Fail
691,VPlan,326,11/21/2016,Pass
692,VPlan,327,11/22/2016,Pass
693,VPlan,328,11/23/2016,Pass
694,VPlan,329,11/24/2016,Pass
695,VPlan,330,11/25/2016,Fail
696,VPlan,331,11/26/2016,Pass
697,VPlan,332,11/27/2016,Fail
698,VPlan,333,11/28/2016,Pass
699,VPlan,334,11/29/2016,Fail
700,VPlan,335,11/30/2016,Fail
701,VPlan,336,12/1/2016,Pass
702,VPlan,337,12/2/2016,Fail
703,VPlan,338,12/3/2016,Fail
704,VPlan,339,12/4/2016,Pass
705,VPlan,340,12/5/2016,Fail
706,VPlan,341,12/6/2016,Pass
707,VPlan,342,12/7/2016,Pass
708,VPlan,343,12/8/2016,Pass
709,VPlan,344,12/9/2016,Pass
710,VPlan,345,12/10/2016,Fail
711,VPlan,346,12/11/2016,Pass
712,VPlan,347,12/12/2016,Fail
713,VPlan,348,12/13/2016,Pass
714,VPlan,349,12/14/2016,Pass
715,VPlan,350,12/15/2016,Pass
716,VPlan,351,12/16/2016,Fail
717,VPlan,352,12/17/2016,Pass
718,VPlan,353,12/18/2016,Fail
719,VPlan,354,12/19/2016,Pass
720,VPlan,355,12/20/2016,Pass
721,VPlan,356,12/21/2016,Fail
722,VPlan,357,12/22/2016,Pass
723,VPlan,358,12/23/2016,Pass
724,VPlan,359,12/24/2016,Pass
725,VPlan,360,12/25/2016,Fail
726,VPlan,361,12/26/2016,Fail
727,VPlan,362,12/27/2016,Pass
728,VPlan,363,12/28/2016,Pass
729,VPlan,364,12/29/2016,Pass
730,VPlan,365,12/30/2016,Pass
731,VPlan,366,12/31/2016,Pass
732,ICGS,1,1/1/2016,Fail
733,ICGS,2,1/2/2016,Pass
734,ICGS,3,1/3/2016,Pass
735,ICGS,4,1/4/2016,Pass
736,ICGS,5,1/5/2016,Fail
737,ICGS,6,1/6/2016,Pass
738,ICGS,7,1/7/2016,Pass
739,ICGS,8,1/8/2016,Fail
740,ICGS,9,1/9/2016,Pass
741,ICGS,10,1/10/2016,Fail
742,ICGS,11,1/11/2016,Pass
743,ICGS,12,1/12/2016,Pass
744,ICGS,13,1/13/2016,Fail
745,ICGS,14,1/14/2016,Pass
746,ICGS,15,1/15/2016,Pass
747,ICGS,16,1/16/2016,Pass
748,ICGS,17,1/17/2016,Pass
749,ICGS,18,1/18/2016,Fail
750,ICGS,19,1/19/2016,Fail
751,ICGS,20,1/20/2016,Pass
752,ICGS,21,1/21/2016,Pass
753,ICGS,22,1/22/2016,Pass
754,ICGS,23,1/23/2016,Fail
755,ICGS,24,1/24/2016,Pass
756,ICGS,25,1/25/2016,Fail
757,ICGS,26,1/26/2016,Fail
758,ICGS,27,1/27/2016,Pass
759,ICGS,28,1/28/2016,Fail
760,ICGS,29,1/29/2016,Pass
761,ICGS,30,1/30/2016,Pass
762,ICGS,31,1/31/2016,Pass
763,ICGS,32,2/1/2016,Pass
764,ICGS,33,2/2/2016,Fail
765,ICGS,34,2/3/2016,Pass
766,ICGS,35,2/4/2016,Pass
767,ICGS,36,2/5/2016,Pass
768,ICGS,37,2/6/2016,Pass
769,ICGS,38,2/7/2016,Pass
770,ICGS,39,2/8/2016,Fail
771,ICGS,40,2/9/2016,Pass
772,ICGS,41,2/10/2016,Fail
773,ICGS,42,2/11/2016,Fail
774,ICGS,43,2/12/2016,Pass
775,ICGS,44,2/13/2016,Pass
776,ICGS,45,2/14/2016,Fail
777,ICGS,46,2/15/2016,Pass
778,ICGS,47,2/16/2016,Pass
779,ICGS,48,2/17/2016,Pass
780,ICGS,49,2/18/2016,Pass
781,ICGS,50,2/19/2016,Pass
782,ICGS,51,2/20/2016,Pass
783,ICGS,52,2/21/2016,Fail
784,ICGS,53,2/22/2016,Pass
785,ICGS,54,2/23/2016,Pass
786,ICGS,55,2/24/2016,Fail
787,ICGS,56,2/25/2016,Pass
788,ICGS,57,2/26/2016,Fail
789,ICGS,58,2/27/2016,Fail
790,ICGS,59,2/28/2016,Pass
791,ICGS,60,2/29/2016,Fail
792,ICGS,61,3/1/2016,Fail
793,ICGS,62,3/2/2016,Fail
794,ICGS,63,3/3/2016,Pass
795,ICGS,64,3/4/2016,Fail
796,ICGS,65,3/5/2016,Fail
797,ICGS,66,3/6/2016,Fail
798,ICGS,67,3/7/2016,Pass
799,ICGS,68,3/8/2016,Pass
800,ICGS,69,3/9/2016,Pass
801,ICGS,70,3/10/2016,Pass
802,ICGS,71,3/11/2016,Pass
803,ICGS,72,3/12/2016,Fail
804,ICGS,73,3/13/2016,Pass
805,ICGS,74,3/14/2016,Pass
806,ICGS,75,3/15/2016,Pass
807,ICGS,76,3/16/2016,Pass
808,ICGS,77,3/17/2016,Fail
809,ICGS,78,3/18/2016,Fail
810,ICGS,79,3/19/2016,Pass
811,ICGS,80,3/20/2016,Pass
812,ICGS,81,3/21/2016,Fail
813,ICGS,82,3/22/2016,Pass
814,ICGS,83,3/23/2016,Fail
815,ICGS,84,3/24/2016,Fail
816,ICGS,85,3/25/2016,Pass
817,ICGS,86,3/26/2016,Pass
818,ICGS,87,3/27/2016,Pass
819,ICGS,88,3/28/2016,Fail
820,ICGS,89,3/29/2016,Pass
821,ICGS,90,3/30/2016,Fail
822,ICGS,91,3/31/2016,Pass
823,ICGS,92,4/1/2016,Pass
824,ICGS,93,4/2/2016,Pass
825,ICGS,94,4/3/2016,Fail
826,ICGS,95,4/4/2016,Fail
827,ICGS,96,4/5/2016,Pass
828,ICGS,97,4/6/2016,Fail
829,ICGS,98,4/7/2016,Pass
830,ICGS,99,4/8/2016,Pass
831,ICGS,100,4/9/2016,Pass
832,ICGS,101,4/10/2016,Pass
833,ICGS,102,4/11/2016,Pass
834,ICGS,103,4/12/2016,Pass
835,ICGS,104,4/13/2016,Fail
836,ICGS,105,4/14/2016,Pass
837,ICGS,106,4/15/2016,Pass
838,ICGS,107,4/16/2016,Pass
839,ICGS,108,4/17/2016,Pass
840,ICGS,109,4/18/2016,Fail
841,ICGS,110,4/19/2016,Pass
842,ICGS,111,4/20/2016,Pass
843,ICGS,112,4/21/2016,Pass
844,ICGS,113,4/22/2016,Pass
845,ICGS,114,4/23/2016,Pass
846,ICGS,115,4/24/2016,Pass
847,ICGS,116,4/25/2016,Pass
848,ICGS,117,4/26/2016,Fail
849,ICGS,118,4/27/2016,Fail
850,ICGS,119,4/28/2016,Fail
851,ICGS,120,4/29/2016,Pass
852,ICGS,121,4/30/2016,Pass
853,ICGS,122,5/1/2016,Fail
854,ICGS,123,5/2/2016,Pass
855,ICGS,124,5/3/2016,Pass
856,ICGS,125,5/4/2016,Pass
857,ICGS,126,5/5/2016,Pass
858,ICGS,127,5/6/2016,Fail
859,ICGS,128,5/7/2016,Pass
860,ICGS,129,5/8/2016,Fail
861,ICGS,130,5/9/2016,Pass
862,ICGS,131,5/10/2016,Pass
863,ICGS,132,5/11/2016,Pass
864,ICGS,133,5/12/2016,Pass
865,ICGS,134,5/13/2016,Pass
866,ICGS,135,5/14/2016,Pass
867,ICGS,136,5/15/2016,Pass
868,ICGS,137,5/16/2016,Pass
869,ICGS,138,5/17/2016,Pass
870,ICGS,139,5/18/2016,Pass
871,ICGS,140,5/19/2016,Pass
872,ICGS,141,5/20/2016,Fail
873,ICGS,142,5/21/2016,Pass
874,ICGS,143,5/22/2016,Fail
875,ICGS,144,5/23/2016,Pass
876,ICGS,145,5/24/2016,Fail
877,ICGS,146,5/25/2016,Fail
878,ICGS,147,5/26/2016,Fail
879,ICGS,148,5/27/2016,Pass
880,ICGS,149,5/28/2016,Pass
881,ICGS,150,5/29/2016,Pass
882,ICGS,151,5/30/2016,Pass
883,ICGS,152,5/31/2016,Pass
884,ICGS,153,6/1/2016,Fail
885,ICGS,154,6/2/2016,Fail
886,ICGS,155,6/3/2016,Fail
887,ICGS,156,6/4/2016,Fail
888,ICGS,157,6/5/2016,Fail
889,ICGS,158,6/6/2016,Pass
890,ICGS,159,6/7/2016,Fail
891,ICGS,160,6/8/2016,Fail
892,ICGS,161,6/9/2016,Pass
893,ICGS,162,6/10/2016,Fail
894,ICGS,163,6/11/2016,Pass
895,ICGS,164,6/12/2016,Pass
896,ICGS,165,6/13/2016,Pass
897,ICGS,166,6/14/2016,Fail
898,ICGS,167,6/15/2016,Fail
899,ICGS,168,6/16/2016,Pass
900,ICGS,169,6/17/2016,Fail
901,ICGS,170,6/18/2016,Pass
902,ICGS,171,6/19/2016,Fail
903,ICGS,172,6/20/2016,Fail
904,ICGS,173,6/21/2016,Pass
905,ICGS,174,6/22/2016,Fail
906,ICGS,175,6/23/2016,Fail
907,ICGS,176,6/24/2016,Fail
908,ICGS,177,6/25/2016,Pass
909,ICGS,178,6/26/2016,Fail
910,ICGS,179,6/27/2016,Fail
911,ICGS,180,6/28/2016,Pass
912,ICGS,181,6/29/2016,Pass
913,ICGS,182,6/30/2016,Pass
914,ICGS,183,7/1/2016,Pass
915,ICGS,184,7/2/2016,Fail
916,ICGS,185,7/3/2016,Fail
917,ICGS,186,7/4/2016,Fail
918,ICGS,187,7/5/2016,Pass
919,ICGS,188,7/6/2016,Pass
920,ICGS,189,7/7/2016,Pass
921,ICGS,190,7/8/2016,Pass
922,ICGS,191,7/9/2016,Fail
923,ICGS,192,7/10/2016,Pass
924,ICGS,193,7/11/2016,Fail
925,ICGS,194,7/12/2016,Fail
926,ICGS,195,7/13/2016,Pass
927,ICGS,196,7/14/2016,Fail
928,ICGS,197,7/15/2016,Fail
929,ICGS,198,7/16/2016,Fail
930,ICGS,199,7/17/2016,Pass
931,ICGS,200,7/18/2016,Fail
932,ICGS,201,7/19/2016,Pass
933,ICGS,202,7/20/2016,Pass
934,ICGS,203,7/21/2016,Fail
935,ICGS,204,7/22/2016,Fail
936,ICGS,205,7/23/2016,Pass
937,ICGS,206,7/24/2016,Fail
938,ICGS,207,7/25/2016,Pass
939,ICGS,208,7/26/2016,Fail
940,ICGS,209,7/27/2016,Pass
941,ICGS,210,7/28/2016,Fail
942,ICGS,211,7/29/2016,Pass
943,ICGS,212,7/30/2016,Fail
944,ICGS,213,7/31/2016,Fail
945,ICGS,214,8/1/2016,Pass
946,ICGS,215,8/2/2016,Fail
947,ICGS,216,8/3/2016,Pass
948,ICGS,217,8/4/2016,Pass
949,ICGS,218,8/5/2016,Pass
950,ICGS,219,8/6/2016,Fail
951,ICGS,220,8/7/2016,Fail
952,ICGS,221,8/8/2016,Fail
953,ICGS,222,8/9/2016,Fail
954,ICGS,223,8/10/2016,Pass
955,ICGS,224,8/11/2016,Pass
956,ICGS,225,8/12/2016,Pass
957,ICGS,226,8/13/2016,Pass
958,ICGS,227,8/14/2016,Pass
959,ICGS,228,8/15/2016,Pass
960,ICGS,229,8/16/2016,Pass
961,ICGS,230,8/17/2016,Pass
962,ICGS,231,8/18/2016,Pass
963,ICGS,232,8/19/2016,Fail
964,ICGS,233,8/20/2016,Pass
965,ICGS,234,8/21/2016,Pass
966,ICGS,235,8/22/2016,Fail
967,ICGS,236,8/23/2016,Pass
968,ICGS,237,8/24/2016,Fail
969,ICGS,238,8/25/2016,Pass
970,ICGS,239,8/26/2016,Pass
971,ICGS,240,8/27/2016,Pass
972,ICGS,241,8/28/2016,Pass
973,ICGS,242,8/29/2016,Pass
974,ICGS,243,8/30/2016,Fail
975,ICGS,244,8/31/2016,Fail
976,ICGS,245,9/1/2016,Pass
977,ICGS,246,9/2/2016,Fail
978,ICGS,247,9/3/2016,Pass
979,ICGS,248,9/4/2016,Fail
980,ICGS,249,9/5/2016,Pass
981,ICGS,250,9/6/2016,Pass
982,ICGS,251,9/7/2016,Pass
983,ICGS,252,9/8/2016,Fail
984,ICGS,253,9/9/2016,Pass
985,ICGS,254,9/10/2016,Fail
986,ICGS,255,9/11/2016,Fail
987,ICGS,256,9/12/2016,Pass
988,ICGS,257,9/13/2016,Fail
989,ICGS,258,9/14/2016,Pass
990,ICGS,259,9/15/2016,Pass
991,ICGS,260,9/16/2016,Pass
992,ICGS,261,9/17/2016,Fail
993,ICGS,262,9/18/2016,Fail
994,ICGS,263,9/19/2016,Pass
995,ICGS,264,9/20/2016,Fail
996,ICGS,265,9/21/2016,Pass
997,ICGS,266,9/22/2016,Pass
998,ICGS,267,9/23/2016,Pass
999,ICGS,268,9/24/2016,Fail
1000,ICGS,269,9/25/2016,Fail
1001,ICGS,270,9/26/2016,Fail
1002,ICGS,271,9/27/2016,Pass
1003,ICGS,272,9/28/2016,Pass
1004,ICGS,273,9/29/2016,Fail
1005,ICGS,274,9/30/2016,Pass
1006,ICGS,275,10/1/2016,Fail
1007,ICGS,276,10/2/2016,Fail
1008,ICGS,277,10/3/2016,Pass
1009,ICGS,278,10/4/2016,Fail
1010,ICGS,279,10/5/2016,Pass
1011,ICGS,280,10/6/2016,Pass
1012,ICGS,281,10/7/2016,Fail
1013,ICGS,282,10/8/2016,Fail
1014,ICGS,283,10/9/2016,Fail
1015,ICGS,284,10/10/2016,Fail
1016,ICGS,285,10/11/2016,Fail
1017,ICGS,286,10/12/2016,Pass
1018,ICGS,287,10/13/2016,Pass
1019,ICGS,288,10/14/2016,Pass
1020,ICGS,289,10/15/2016,Fail
1021,ICGS,290,10/16/2016,Fail
1022,ICGS,291,10/17/2016,Pass
1023,ICGS,292,10/18/2016,Pass
1024,ICGS,293,10/19/2016,Fail
1025,ICGS,294,10/20/2016,Fail
1026,ICGS,295,10/21/2016,Pass
1027,ICGS,296,10/22/2016,Pass
1028,ICGS,297,10/23/2016,Pass
1029,ICGS,298,10/24/2016,Pass
1030,ICGS,299,10/25/2016,Pass
1031,ICGS,300,10/26/2016,Pass
1032,ICGS,301,10/27/2016,Fail
1033,ICGS,302,10/28/2016,Fail
1034,ICGS,303,10/29/2016,Pass
1035,ICGS,304,10/30/2016,Fail
1036,ICGS,305,10/31/2016,Fail
1037,ICGS,306,11/1/2016,Pass
1038,ICGS,307,11/2/2016,Pass
1039,ICGS,308,11/3/2016,Fail
1040,ICGS,309,11/4/2016,Pass
1041,ICGS,310,11/5/2016,Pass
1042,ICGS,311,11/6/2016,Pass
1043,ICGS,312,11/7/2016,Pass
1044,ICGS,313,11/8/2016,Pass
1045,ICGS,314,11/9/2016,Fail
1046,ICGS,315,11/10/2016,Pass
1047,ICGS,316,11/11/2016,Pass
1048,ICGS,317,11/12/2016,Pass
1049,ICGS,318,11/13/2016,Pass
1050,ICGS,319,11/14/2016,Pass
1051,ICGS,320,11/15/2016,Pass
1052,ICGS,321,11/16/2016,Fail
1053,ICGS,322,11/17/2016,Pass
1054,ICGS,323,11/18/2016,Fail
1055,ICGS,324,11/19/2016,Pass
1056,ICGS,325,11/20/2016,Pass
1057,ICGS,326,11/21/2016,Pass
1058,ICGS,327,11/22/2016,Fail
1059,ICGS,328,11/23/2016,Pass
1060,ICGS,329,11/24/2016,Fail
1061,ICGS,330,11/25/2016,Pass
1062,ICGS,331,11/26/2016,Pass
1063,ICGS,332,11/27/2016,Pass
1064,ICGS,333,11/28/2016,Fail
1065,ICGS,334,11/29/2016,Pass
1066,ICGS,335,11/30/2016,Fail
1067,ICGS,336,12/1/2016,Fail
1068,ICGS,337,12/2/2016,Fail
1069,ICGS,338,12/3/2016,Pass
1070,ICGS,339,12/4/2016,Pass
1071,ICGS,340,12/5/2016,Fail
1072,ICGS,341,12/6/2016,Pass
1073,ICGS,342,12/7/2016,Pass
1074,ICGS,343,12/8/2016,Fail
1075,ICGS,344,12/9/2016,Fail
1076,ICGS,345,12/10/2016,Pass
1077,ICGS,346,12/11/2016,Fail
1078,ICGS,347,12/12/2016,Fail
1079,ICGS,348,12/13/2016,Pass
1080,ICGS,349,12/14/2016,Fail
1081,ICGS,350,12/15/2016,Pass
1082,ICGS,351,12/16/2016,Pass
1083,ICGS,352,12/17/2016,Pass
1084,ICGS,353,12/18/2016,Fail
1085,ICGS,354,12/19/2016,Fail
1086,ICGS,355,12/20/2016,Pass
1087,ICGS,356,12/21/2016,Fail
1088,ICGS,357,12/22/2016,Fail
1089,ICGS,358,12/23/2016,Pass
1090,ICGS,359,12/24/2016,Fail
1091,ICGS,360,12/25/2016,Fail
1092,ICGS,361,12/26/2016,Pass
1093,ICGS,362,12/27/2016,Pass
1094,ICGS,363,12/28/2016,Fail
1095,ICGS,364,12/29/2016,Pass
1096,ICGS,365,12/30/2016,Pass
1097,ICGS,366,12/31/2016,Pass
1098,COEP,1,1/1/2016,Fail
1099,COEP,2,1/2/2016,Fail
1100,COEP,3,1/3/2016,Fail
1101,COEP,4,1/4/2016,Fail
1102,COEP,5,1/5/2016,Pass
1103,COEP,6,1/6/2016,Pass
1104,COEP,7,1/7/2016,Fail
1105,COEP,8,1/8/2016,Fail
1106,COEP,9,1/9/2016,Pass
1107,COEP,10,1/10/2016,Pass
1108,COEP,11,1/11/2016,Pass
1109,COEP,12,1/12/2016,Fail
1110,COEP,13,1/13/2016,Fail
1111,COEP,14,1/14/2016,Pass
1112,COEP,15,1/15/2016,Pass
1113,COEP,16,1/16/2016,Pass
1114,COEP,17,1/17/2016,Pass
1115,COEP,18,1/18/2016,Fail
1116,COEP,19,1/19/2016,Fail
1117,COEP,20,1/20/2016,Pass
1118,COEP,21,1/21/2016,Pass
1119,COEP,22,1/22/2016,Pass
1120,COEP,23,1/23/2016,Pass
1121,COEP,24,1/24/2016,Pass
1122,COEP,25,1/25/2016,Fail
1123,COEP,26,1/26/2016,Fail
1124,COEP,27,1/27/2016,Pass
1125,COEP,28,1/28/2016,Pass
1126,COEP,29,1/29/2016,Pass
1127,COEP,30,1/30/2016,Fail
1128,COEP,31,1/31/2016,Fail
1129,COEP,32,2/1/2016,Pass
1130,COEP,33,2/2/2016,Pass
1131,COEP,34,2/3/2016,Fail
1132,COEP,35,2/4/2016,Pass
1133,COEP,36,2/5/2016,Fail
1134,COEP,37,2/6/2016,Pass
1135,COEP,38,2/7/2016,Pass
1136,COEP,39,2/8/2016,Pass
1137,COEP,40,2/9/2016,Pass
1138,COEP,41,2/10/2016,Pass
1139,COEP,42,2/11/2016,Fail
1140,COEP,43,2/12/2016,Pass
1141,COEP,44,2/13/2016,Pass
1142,COEP,45,2/14/2016,Pass
1143,COEP,46,2/15/2016,Pass
1144,COEP,47,2/16/2016,Fail
1145,COEP,48,2/17/2016,Pass
1146,COEP,49,2/18/2016,Fail
1147,COEP,50,2/19/2016,Pass
1148,COEP,51,2/20/2016,Pass
1149,COEP,52,2/21/2016,Pass
1150,COEP,53,2/22/2016,Pass
1151,COEP,54,2/23/2016,Pass
1152,COEP,55,2/24/2016,Pass
1153,COEP,56,2/25/2016,Pass
1154,COEP,57,2/26/2016,Pass
1155,COEP,58,2/27/2016,Pass
1156,COEP,59,2/28/2016,Fail
1157,COEP,60,2/29/2016,Fail
1158,COEP,61,3/1/2016,Pass
1159,COEP,62,3/2/2016,Fail
1160,COEP,63,3/3/2016,Fail
1161,COEP,64,3/4/2016,Fail
1162,COEP,65,3/5/2016,Fail
1163,COEP,66,3/6/2016,Fail
1164,COEP,67,3/7/2016,Pass
1165,COEP,68,3/8/2016,Fail
1166,COEP,69,3/9/2016,Pass
1167,COEP,70,3/10/2016,Pass
1168,COEP,71,3/11/2016,Fail
1169,COEP,72,3/12/2016,Fail
1170,COEP,73,3/13/2016,Pass
1171,COEP,74,3/14/2016,Fail
1172,COEP,75,3/15/2016,Pass
1173,COEP,76,3/16/2016,Fail
1174,COEP,77,3/17/2016,Pass
1175,COEP,78,3/18/2016,Pass
1176,COEP,79,3/19/2016,Pass
1177,COEP,80,3/20/2016,Fail
1178,COEP,81,3/21/2016,Fail
1179,COEP,82,3/22/2016,Pass
1180,COEP,83,3/23/2016,Pass
1181,COEP,84,3/24/2016,Fail
1182,COEP,85,3/25/2016,Pass
1183,COEP,86,3/26/2016,Fail
1184,COEP,87,3/27/2016,Pass
1185,COEP,88,3/28/2016,Pass
1186,COEP,89,3/29/2016,Pass
1187,COEP,90,3/30/2016,Pass
1188,COEP,91,3/31/2016,Fail
1189,COEP,92,4/1/2016,Pass
1190,COEP,93,4/2/2016,Pass
1191,COEP,94,4/3/2016,Fail
1192,COEP,95,4/4/2016,Fail
1193,COEP,96,4/5/2016,Pass
1194,COEP,97,4/6/2016,Fail
1195,COEP,98,4/7/2016,Pass
1196,COEP,99,4/8/2016,Pass
1197,COEP,100,4/9/2016,Fail
1198,COEP,101,4/10/2016,Pass
1199,COEP,102,4/11/2016,Pass
1200,COEP,103,4/12/2016,Fail
1201,COEP,104,4/13/2016,Pass
1202,COEP,105,4/14/2016,Pass
1203,COEP,106,4/15/2016,Fail
1204,COEP,107,4/16/2016,Pass
1205,COEP,108,4/17/2016,Pass
1206,COEP,109,4/18/2016,Fail
1207,COEP,110,4/19/2016,Pass
1208,COEP,111,4/20/2016,Pass
1209,COEP,112,4/21/2016,Pass
1210,COEP,113,4/22/2016,Pass
1211,COEP,114,4/23/2016,Fail
1212,COEP,115,4/24/2016,Fail
1213,COEP,116,4/25/2016,Pass
1214,COEP,117,4/26/2016,Pass
1215,COEP,118,4/27/2016,Pass
1216,COEP,119,4/28/2016,Fail
1217,COEP,120,4/29/2016,Fail
1218,COEP,121,4/30/2016,Fail
1219,COEP,122,5/1/2016,Pass
1220,COEP,123,5/2/2016,Fail
1221,COEP,124,5/3/2016,Pass
1222,COEP,125,5/4/2016,Pass
1223,COEP,126,5/5/2016,Fail
1224,COEP,127,5/6/2016,Pass
1225,COEP,128,5/7/2016,Pass
1226,COEP,129,5/8/2016,Fail
1227,COEP,130,5/9/2016,Fail
1228,COEP,131,5/10/2016,Pass
1229,COEP,132,5/11/2016,Fail
1230,COEP,133,5/12/2016,Pass
1231,COEP,134,5/13/2016,Fail
1232,COEP,135,5/14/2016,Pass
1233,COEP,136,5/15/2016,Fail
1234,COEP,137,5/16/2016,Fail
1235,COEP,138,5/17/2016,Pass
1236,COEP,139,5/18/2016,Pass
1237,COEP,140,5/19/2016,Pass
1238,COEP,141,5/20/2016,Pass
1239,COEP,142,5/21/2016,Pass
1240,COEP,143,5/22/2016,Pass
1241,COEP,144,5/23/2016,Pass
1242,COEP,145,5/24/2016,Pass
1243,COEP,146,5/25/2016,Pass
1244,COEP,147,5/26/2016,Pass
1245,COEP,148,5/27/2016,Pass
1246,COEP,149,5/28/2016,Pass
1247,COEP,150,5/29/2016,Fail
1248,COEP,151,5/30/2016,Fail
1249,COEP,152,5/31/2016,Pass
1250,COEP,153,6/1/2016,Fail
1251,COEP,154,6/2/2016,Pass
1252,COEP,155,6/3/2016,Pass
1253,COEP,156,6/4/2016,Fail
1254,COEP,157,6/5/2016,Pass
1255,COEP,158,6/6/2016,Pass
1256,COEP,159,6/7/2016,Pass
1257,COEP,160,6/8/2016,Fail
1258,COEP,161,6/9/2016,Fail
1259,COEP,162,6/10/2016,Pass
1260,COEP,163,6/11/2016,Pass
1261,COEP,164,6/12/2016,Fail
1262,COEP,165,6/13/2016,Pass
1263,COEP,166,6/14/2016,Pass
1264,COEP,167,6/15/2016,Fail
1265,COEP,168,6/16/2016,Fail
1266,COEP,169,6/17/2016,Pass
1267,COEP,170,6/18/2016,Pass
1268,COEP,171,6/19/2016,Fail
1269,COEP,172,6/20/2016,Pass
1270,COEP,173,6/21/2016,Pass
1271,COEP,174,6/22/2016,Fail
1272,COEP,175,6/23/2016,Pass
1273,COEP,176,6/24/2016,Fail
1274,COEP,177,6/25/2016,Fail
1275,COEP,178,6/26/2016,Pass
1276,COEP,179,6/27/2016,Fail
1277,COEP,180,6/28/2016,Pass
1278,COEP,181,6/29/2016,Fail
1279,COEP,182,6/30/2016,Fail
1280,COEP,183,7/1/2016,Fail
1281,COEP,184,7/2/2016,Pass
1282,COEP,185,7/3/2016,Fail
1283,COEP,186,7/4/2016,Fail
1284,COEP,187,7/5/2016,Fail
1285,COEP,188,7/6/2016,Fail
1286,COEP,189,7/7/2016,Fail
1287,COEP,190,7/8/2016,Fail
1288,COEP,191,7/9/2016,Fail
1289,COEP,192,7/10/2016,Pass
1290,COEP,193,7/11/2016,Pass
1291,COEP,194,7/12/2016,Pass
1292,COEP,195,7/13/2016,Pass
1293,COEP,196,7/14/2016,Pass
1294,COEP,197,7/15/2016,Fail
1295,COEP,198,7/16/2016,Pass
1296,COEP,199,7/17/2016,Pass
1297,COEP,200,7/18/2016,Pass
1298,COEP,201,7/19/2016,Fail
1299,COEP,202,7/20/2016,Pass
1300,COEP,203,7/21/2016,Fail
1301,COEP,204,7/22/2016,Pass
1302,COEP,205,7/23/2016,Pass
1303,COEP,206,7/24/2016,Pass
1304,COEP,207,7/25/2016,Pass
1305,COEP,208,7/26/2016,Fail
1306,COEP,209,7/27/2016,Pass
1307,COEP,210,7/28/2016,Pass
1308,COEP,211,7/29/2016,Pass
1309,COEP,212,7/30/2016,Pass
1310,COEP,213,7/31/2016,Fail
1311,COEP,214,8/1/2016,Pass
1312,COEP,215,8/2/2016,Fail
1313,COEP,216,8/3/2016,Fail
1314,COEP,217,8/4/2016,Pass
1315,COEP,218,8/5/2016,Pass
1316,COEP,219,8/6/2016,Fail
1317,COEP,220,8/7/2016,Pass
1318,COEP,221,8/8/2016,Pass
1319,COEP,222,8/9/2016,Pass
1320,COEP,223,8/10/2016,Pass
1321,COEP,224,8/11/2016,Fail
1322,COEP,225,8/12/2016,Pass
1323,COEP,226,8/13/2016,Pass
1324,COEP,227,8/14/2016,Pass
1325,COEP,228,8/15/2016,Pass
1326,COEP,229,8/16/2016,Pass
1327,COEP,230,8/17/2016,Fail
1328,COEP,231,8/18/2016,Pass
1329,COEP,232,8/19/2016,Pass
1330,COEP,233,8/20/2016,Fail
1331,COEP,234,8/21/2016,Fail
1332,COEP,235,8/22/2016,Pass
1333,COEP,236,8/23/2016,Fail
1334,COEP,237,8/24/2016,Fail
1335,COEP,238,8/25/2016,Fail
1336,COEP,239,8/26/2016,Pass
1337,COEP,240,8/27/2016,Pass
1338,COEP,241,8/28/2016,Fail
1339,COEP,242,8/29/2016,Pass
1340,COEP,243,8/30/2016,Pass
1341,COEP,244,8/31/2016,Pass
1342,COEP,245,9/1/2016,Pass
1343,COEP,246,9/2/2016,Pass
1344,COEP,247,9/3/2016,Pass
1345,COEP,248,9/4/2016,Pass
1346,COEP,249,9/5/2016,Pass
1347,COEP,250,9/6/2016,Fail
1348,COEP,251,9/7/2016,Fail
1349,COEP,252,9/8/2016,Pass
1350,COEP,253,9/9/2016,Pass
1351,COEP,254,9/10/2016,Fail
1352,COEP,255,9/11/2016,Pass
1353,COEP,256,9/12/2016,Pass
1354,COEP,257,9/13/2016,Fail
1355,COEP,258,9/14/2016,Pass
1356,COEP,259,9/15/2016,Pass
1357,COEP,260,9/16/2016,Pass
1358,COEP,261,9/17/2016,Fail
1359,COEP,262,9/18/2016,Fail
1360,COEP,263,9/19/2016,Fail
1361,COEP,264,9/20/2016,Pass
1362,COEP,265,9/21/2016,Fail
1363,COEP,266,9/22/2016,Fail
1364,COEP,267,9/23/2016,Fail
1365,COEP,268,9/24/2016,Fail
1366,COEP,269,9/25/2016,Fail
1367,COEP,270,9/26/2016,Pass
1368,COEP,271,9/27/2016,Fail
1369,COEP,272,9/28/2016,Pass
1370,COEP,273,9/29/2016,Fail
1371,COEP,274,9/30/2016,Fail
1372,COEP,275,10/1/2016,Pass
